ID_TURMA;DESCR_SITUACAO;COD_TURMA;ID_PESSOA;COD_CURSO;NOME_CURSO;COD_ATIV_CURRIC;NOME_ATIV_CURRIC;NOTA1;NUM_FALTAS1;NOTA2;NUM_FALTAS2;NOTA3;NUM_FALTAS3;NOTA4;NUM_FALTAS4;NOTA5;NUM_FALTAS5;NOTA6;NUM_FALTAS6;NOTA7;NUM_FALTAS7;MEDIA_FINAL;DESCR_SITUACAO_1;ANO;DESCR_PERIODO;SITUACAO_ITEM;PERIODO_ITEM
98653;Reprovado por Freqüência;CB01;103028;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2014; 1° Semestre;3;201
98653;Reprovado por Nota;CB01;113245;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;2,09;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Aprovado;CB01;114444;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;6,79;Aprovado;2014; 1° Semestre;1;201
98653;Aprovado;CB01;111976;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;6,3;Aprovado;2014; 1° Semestre;1;201
98653;Reprovado por Nota;CB01;112229;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;1,33;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Nota;CB01;113564;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0,55;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Freqüência;CB01;60400;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2014; 1° Semestre;3;201
98653;Aprovado;CB01;114974;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;6,83;Aprovado;2014; 1° Semestre;1;201
98653;Aprovado;CB01;111978;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;10;Aprovado;2014; 1° Semestre;1;201
98653;Aprovado;CB01;111980;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;6,21;Aprovado;2014; 1° Semestre;1;201
98653;Reprovado por Nota;CB01;111986;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;3,78;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Aprovado;CB01;112228;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;8,15;Aprovado;2014; 1° Semestre;1;201
98653;Reprovado por Nota;CB01;115320;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0,67;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Nota;CB01;111984;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;2,38;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Nota;CB01;113563;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;2;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Nota;CB01;115321;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;3,89;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Freqüência;CB01;67084;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2014; 1° Semestre;3;201
98653;Reprovado por Nota;CB01;111988;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;1,22;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Nota;CB01;111254;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;1,22;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Nota;CB01;116013;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0,45;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Aprovado;CB01;111983;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;10;Aprovado;2014; 1° Semestre;1;201
98653;Reprovado por Nota;CB01;114445;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0,45;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Aprovado;CB01;102514;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;5,8;Aprovado;2014; 1° Semestre;1;201
98653;Reprovado por Nota;CB01;111989;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;4,2;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Nota;CB01;95000;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0,89;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Freqüência;CB01;67328;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2014; 1° Semestre;3;201
98653;Reprovado por Nota;CB01;113246;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;4,12;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Freqüência;CB01;111982;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2014; 1° Semestre;3;201
98653;Reprovado por Nota;CB01;113922;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;2,73;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Nota;CB01;113405;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0,45;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Reprovado por Freqüência;CB01;#N/D;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2014; 1° Semestre;3;201
98653;Reprovado por Freqüência;CB01;77285;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2014; 1° Semestre;3;201
98653;Reprovado por Freqüência;CB01;115201;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2014; 1° Semestre;3;201
98653;Reprovado por Nota;CB01;111985;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;4,35;Reprovado por Nota;2014; 1° Semestre;2;201
98653;Aprovado;CB01;114975;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;6,26;Aprovado;2014; 1° Semestre;1;201
98653;Reprovado por Freqüência;CB01;114976;IE08;Ciência da Computação;IEM011;CALCULO I;;;;;;;;;;;;;;;;Reprovado por Freqüência;2014; 1° Semestre;3;201
