ID_TURMA;DESCR_SITUACAO;COD_TURMA;ID_PESSOA;COD_CURSO;NOME_CURSO;COD_ATIV_CURRIC;NOME_ATIV_CURRIC;NOTA1;NUM_FALTAS1;NOTA2;NUM_FALTAS2;NOTA3;NUM_FALTAS3;NOTA4;NUM_FALTAS4;NOTA5;NUM_FALTAS5;NOTA6;NUM_FALTAS6;NOTA7;NUM_FALTAS7;MEDIA_FINAL;DESCR_SITUACAO_1;ANO;DESCR_PERIODO;SITUACAO_ITEM;PERIODO_ITEM
113875;Reprovado por Freqüência;CB01;120030;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2015; 1° Semestre;3;201
113875;Aprovado;CB01;120689;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;5,03;Aprovado;2015; 1° Semestre;1;201
113875;Aprovado;CB01;122273;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;5;Aprovado;2015; 1° Semestre;1;201
113875;Aprovado;CB01;106433;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;5,67;Aprovado;2015; 1° Semestre;1;201
113875;Aprovado;CB01;120031;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;9,25;Aprovado;2015; 1° Semestre;1;201
113875;Aprovado;CB01;122057;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;8,18;Aprovado;2015; 1° Semestre;1;201
113875;Aprovado;CB01;112172;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;7,45;Aprovado;2015; 1° Semestre;1;201
113875;Aprovado;CB01;120032;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;8;Aprovado;2015; 1° Semestre;1;201
113875;Aprovado;CB01;120033;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;8,53;Aprovado;2015; 1° Semestre;1;201
113875;Aprovado;CB01;120901;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;8,18;Aprovado;2015; 1° Semestre;1;201
113875;Aprovado;CB01;120662;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;7,29;Aprovado;2015; 1° Semestre;1;201
