ID_TURMA;DESCR_SITUACAO;COD_TURMA;ID_PESSOA;COD_CURSO;NOME_CURSO;COD_ATIV_CURRIC;NOME_ATIV_CURRIC;NOTA1;NUM_FALTAS1;NOTA2;NUM_FALTAS2;NOTA3;NUM_FALTAS3;NOTA4;NUM_FALTAS4;NOTA5;NUM_FALTAS5;NOTA6;NUM_FALTAS6;NOTA7;NUM_FALTAS7;MEDIA_FINAL;DESCR_SITUACAO_1;ANO;DESCR_PERIODO;SITUACAO_ITEM;PERIODO_ITEM
87196;Reprovado por Nota;1;103925;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;0;Reprovado por Nota;2013; 1° Semestre;2;201
87196;Aprovado;1;106109;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;7,07;Aprovado;2013; 1° Semestre;1;201
87196;Aprovado;1;105176;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;5,02;Aprovado;2013; 1° Semestre;1;201
87196;Reprovado por Nota;1;105168;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;2,67;Reprovado por Nota;2013; 1° Semestre;2;201
87196;Reprovado por Freqüência;1;102504;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2013; 1° Semestre;3;201
87196;Aprovado;1;106782;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;6,1;Aprovado;2013; 1° Semestre;1;201
87196;Reprovado por Nota;1;106785;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;1,18;Reprovado por Nota;2013; 1° Semestre;2;201
87196;Aprovado;1;103920;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;5,09;Aprovado;2013; 1° Semestre;1;201
87196;Reprovado por Nota;1;105182;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;1,6;Reprovado por Nota;2013; 1° Semestre;2;201
87196;Aprovado;1;102499;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;7,45;Aprovado;2013; 1° Semestre;1;201
87196;Aprovado;1;103293;IE08;Ciência da Computação;ICC001;INTRODUÇÃO À COMPUTAÇÃO;;;;;;;;;;;;;;;5,15;Aprovado;2013; 1° Semestre;1;201
