ID_TURMA;DESCR_SITUACAO;COD_TURMA;ID_PESSOA;COD_CURSO;NOME_CURSO;COD_ATIV_CURRIC;NOME_ATIV_CURRIC;NOTA1;NUM_FALTAS1;NOTA2;NUM_FALTAS2;NOTA3;NUM_FALTAS3;NOTA4;NUM_FALTAS4;NOTA5;NUM_FALTAS5;NOTA6;NUM_FALTAS6;NOTA7;NUM_FALTAS7;MEDIA_FINAL;DESCR_SITUACAO_1;ANO;DESCR_PERIODO;SITUACAO_ITEM;PERIODO_ITEM
137968;Aprovado;CB01;130413;IE08;Ciência da Computação;ICC120;MATEMÁTICA DISCRETA;;;;;;;;;;;;;;;7,45;Aprovado;2016; 1° Semestre;1;201
137968;Aprovado;CB01;130406;IE08;Ciência da Computação;ICC120;MATEMÁTICA DISCRETA;;;;;;;;;;;;;;;5,06;Aprovado;2016; 1° Semestre;1;201
137968;Reprovado por Freqüência;CB01;129393;IE08;Ciência da Computação;ICC120;MATEMÁTICA DISCRETA;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2016; 1° Semestre;3;201
137968;Aprovado;CB01;130409;IE08;Ciência da Computação;ICC120;MATEMÁTICA DISCRETA;;;;;;;;;;;;;;;6,15;Aprovado;2016; 1° Semestre;1;201
137968;Aprovado;CB01;129247;IE08;Ciência da Computação;ICC120;MATEMÁTICA DISCRETA;;;;;;;;;;;;;;;6,24;Aprovado;2016; 1° Semestre;1;201
137968;Aprovado;CB01;130403;IE08;Ciência da Computação;ICC120;MATEMÁTICA DISCRETA;;;;;;;;;;;;;;;5,5;Aprovado;2016; 1° Semestre;1;201
137968;Reprovado por Freqüência;CB01;128780;IE08;Ciência da Computação;ICC120;MATEMÁTICA DISCRETA;;;;;;;;;;;;;;;0;Reprovado por Freqüência;2016; 1° Semestre;3;201
137968;Reprovado por Nota;CB01;130416;IE08;Ciência da Computação;ICC120;MATEMÁTICA DISCRETA;;;;;;;;;;;;;;;4,55;Reprovado por Nota;2016; 1° Semestre;2;201
137968;Reprovado por Nota;CB01;130417;IE08;Ciência da Computação;ICC120;MATEMÁTICA DISCRETA;;;;;;;;;;;;;;;0,27;Reprovado por Nota;2016; 1° Semestre;2;201
137968;Aprovado;CB01;129392;IE08;Ciência da Computação;ICC120;MATEMÁTICA DISCRETA;;;;;;;;;;;;;;;5,85;Aprovado;2016; 1° Semestre;1;201
